,X,Y,fire_id,acres,discovery_date,state,park_name,park_id
0,-107.9006103,34.95145556,2111874,0.67,2021-06-02,NM,,
1,-119.6407128,37.54983513,2111886,0.1,2021-06-03,CA,,
2,-106.41191,35.86118577,2112036,0.1,2021-06-04,NM,,
3,-119.5821128,37.74164315,2979120,0.1,2021-06-04,CA,,
4,-122.0584139,43.08333537,3037268,0.0,2020-07-27,OR,Crater Lake,CRLA
5,-81.30339301,25.88943469,3037429,6323.89,2021-04-03,FL,,
6,-105.6819101,37.88699611,3037492,0.1,2020-05-29,CO,,
7,-107.9007103,34.88773555,3037525,0.1,2020-07-22,NM,,
8,-93.18652681,36.06991652,3037551,28.76,2020-04-20,AR,,
9,-124.1514269,41.72449867,3038220,0.1,2020-07-05,CA,,
10,-108.9458111,40.48529623,3038482,0.11,2020-06-26,CO,,
11,-92.75504668,35.97316652,3038541,670.39,2020-11-17,AR,,
12,-81.17993298,26.03160473,3038644,0.1,2020-07-16,FL,,
13,-112.0353112,35.99967546,3038771,0.1,2020-09-13,AZ,Grand Canyon,GRCA
14,-114.6631117,35.86714528,3039378,0.1,2020-08-28,AZ,,
15,-82.01490353,34.14880661,3039568,0.1,2021-03-06,SC,,
16,-112.0689112,36.03522546,3039619,0.1,2020-06-11,AZ,Grand Canyon,GRCA
17,-119.5751128,37.72871515,3039672,0.1,2020-05-27,CA,,
18,-112.8555111,31.95134487,3039788,0.25,2021-04-20,AZ,,
19,-75.56400167,35.8410072,3039793,0.25,2021-02-17,NC,,
20,-119.5575128,37.86605516,3039938,0.1,2020-07-02,CA,,
21,-80.80064559,25.39272709,3040075,0.35,2021-03-19,FL,,
22,-110.6335619,43.69523979,3040119,0.1,2020-10-03,WY,Grand Teton,GRTE
23,-124.1511579,41.72441468,3040189,0.1,2020-07-05,CA,,
24,-119.8175128,37.66978512,3040227,0.1,2020-07-17,CA,,
25,-106.6167101,35.93700577,3040257,0.25,2020-06-16,NM,,
26,-119.5305127,37.62889514,3040722,30.19,2020-08-24,CA,,
27,-116.1429118,34.08661498,3040882,0.1,2021-01-20,CA,,
28,-119.6430128,37.88156516,3040948,1970.29,2020-08-11,CA,,
29,-148.904025,63.73210164,3041144,20.63,2021-03-31,AK,Denali,DENA
30,-108.9272111,40.48180623,3041391,0.1,2020-06-26,CO,,
31,-118.7686125,36.55456509,3041564,0.1,2020-10-25,CA,,
32,-148.903725,63.73203164,3041587,18.95,2020-04-20,AK,Denali,DENA
33,-111.7613111,34.6482053,3042072,0.75,2021-03-08,AZ,,
34,-110.5264786,43.81088981,3042075,0.1,2020-09-21,WY,Grand Teton,GRTE
35,-105.2715101,38.90009628,3042128,0.1,2020-05-11,CO,,
36,-118.0879144,48.57272614,3042234,0.1,2020-07-31,WA,,
37,-112.742111,31.99225488,3043066,0.25,2020-06-27,AZ,,
38,-121.3871804,40.50133824,3043076,0.3,2020-07-27,CA,,
39,-91.53617091,37.36110893,3043090,97.34,2021-03-10,MO,,
40,-106.6022101,35.83575576,3043098,0.7,2020-05-30,NM,,
41,-80.79886285,25.28327455,3043108,0.1,2021-02-15,FL,,
42,-113.2173116,37.45411556,3043150,0.1,2020-05-30,UT,,
43,-80.93576288,25.13715451,3043163,0.1,2020-09-06,FL,,
44,-112.1260114,37.68273566,3043542,0.1,2020-06-16,UT,,
45,-113.5780116,36.56318543,3043733,4.0,2020-07-25,AZ,,
46,-94.20793673,30.33611536,3043824,0.35,2020-06-17,TX,,
47,-117.2792122,36.40060517,3044012,0.3,2020-06-29,CA,,
48,-118.5931012,34.09983784,3044092,0.25,2020-10-26,CA,,
49,-114.8122118,36.1581653,3044176,0.1,2020-05-22,NV,,
50,-80.82117296,28.92275545,3044309,1170.78,2020-03-01,FL,,
51,-103.5523845,29.15034886,3044539,5.0,2021-03-14,TX,Big Bend,BIBE
52,-122.0216139,43.06705538,3045159,0.1,2020-07-27,OR,Crater Lake,CRLA
53,-110.6202786,43.70698979,3045189,0.1,2020-10-05,WY,Grand Teton,GRTE
54,-114.5863117,35.84285528,3045249,0.1,2020-08-10,AZ,,
55,-112.1809114,37.62543565,3045339,0.1,2020-06-23,UT,,
56,-119.4619128,37.79021516,3045439,0.1,2020-07-03,CA,,
57,-122.1798139,42.95034535,3045538,0.1,2020-08-16,OR,Crater Lake,CRLA
58,-92.63565577,36.02320057,3045780,534.56,2021-03-09,AR,,
59,-84.52482397,36.70327722,3045801,1.86,2020-04-11,KY,,
60,-80.80644316,33.83165658,3046020,318.85,2021-04-06,SC,Congaree,CONG
61,-80.65691281,25.39877458,3046131,60.8,2020-06-17,FL,,
62,-123.4272152,48.09727552,3046215,0.1,2020-07-02,WA,,
63,-122.1174139,42.97969536,3046469,0.1,2020-07-18,OR,Crater Lake,CRLA
64,-114.4290353,36.30782768,3046540,0.04,2020-06-08,NV,,
65,-114.7164117,35.75299526,3046628,0.1,2020-06-10,NV,,
66,-112.9525111,32.09343489,3047023,0.5,2020-05-13,AZ,,
67,-121.5189934,40.42474523,3047132,0.3,2020-08-17,CA,,
68,-118.3295124,36.49632511,3047166,0.1,2020-07-31,CA,,
69,-118.8799125,36.69283509,3047300,0.5,2020-08-04,CA,Kings Canyon,KICA
70,-83.83421415,35.60458685,3047703,0.1,2021-03-06,TN,,
71,-118.6611125,36.85767513,3048093,2.2,2020-07-29,CA,Kings Canyon,KICA
72,-119.5158128,37.73330515,3048240,0.1,2020-08-23,CA,,
73,-94.68244687,30.6173354,3048445,55.16,2020-10-22,TX,,
74,-81.229933,26.22078478,3048688,0.1,2020-08-18,FL,,
75,-80.90326289,25.97827472,3048728,0.01,2021-03-13,FL,,
76,-112.0851112,36.05587546,3048752,0.1,2021-04-14,AZ,Grand Canyon,GRCA
77,-80.74590284,25.59630463,3048775,13.91,2020-08-04,FL,,
78,-80.86170287,25.53334461,3048817,646.33,2020-07-04,FL,,
79,-112.9828111,32.05799488,3048897,0.1,2020-07-09,AZ,,
80,-80.6504128,25.36775457,3049182,1650.61,2020-01-08,FL,,
81,-114.7047117,36.13567531,3049295,0.1,2020-05-24,NV,,
82,-93.1615968,36.06966652,3049466,700.26,2020-03-05,AR,,
83,-116.2413118,34.08014497,3049532,0.1,2020-08-19,CA,,
84,-103.4576103,43.87800708,3049616,88.81,2020-04-24,SD,,
85,-108.8939111,40.73506627,3049644,0.1,2020-08-30,CO,,
86,-81.07720292,25.21520453,3049659,66918.68,2021-03-03,FL,,
87,-121.4088014,40.50474424,3050058,0.2,2020-08-02,CA,,
88,-112.5729114,36.33078547,3050067,8356.75,2020-07-16,AZ,Grand Canyon,GRCA
89,-124.1493668,41.72179603,3050130,0.1,2020-07-05,CA,,
90,-118.6128125,36.40139508,3050368,0.2,2020-09-05,CA,,
91,-117.2314122,36.48080518,3050392,0.1,2021-04-09,CA,,
92,-121.6668146,46.98685566,3050620,0.1,2020-08-02,WA,Mount Rainier,MORA
93,-124.3726152,47.60061539,3050767,0.1,2020-06-28,WA,,
94,-94.04881706,36.44577655,3050892,232.69,2021-03-29,AR,,
95,-118.6808125,36.76883512,3051140,0.5,2020-08-16,CA,Kings Canyon,KICA
96,-80.96168292,26.24450479,3051226,1.62,2021-01-08,FL,,
97,-80.74393283,25.22054453,3051270,64.5,2020-08-20,FL,,
98,-116.1572118,33.98883497,3051286,0.1,2020-08-10,CA,,
99,-80.6216698,25.37778258,3051379,2.14,2021-04-06,FL,,
100,-112.4064113,36.27317547,3051550,0.5,2020-11-04,AZ,Grand Canyon,GRCA
101,-112.1661114,37.60759565,3051743,0.1,2020-08-18,UT,,
102,-119.6005128,37.73240515,3051887,0.1,2020-07-24,CA,,
103,-80.58398278,25.30260456,3051898,43751.44,2020-02-18,FL,,
104,-118.3660703,47.97353407,3052112,0.5,2020-07-24,WA,,
105,-118.4484124,36.4196751,3052239,8422.87,2020-08-16,CA,,
106,-118.1283144,48.71643614,3052248,0.1,2020-07-12,WA,,
107,-103.0369089,29.52464489,3052400,0.1,2020-05-03,TX,Big Bend,BIBE
108,-106.5582101,35.83653576,3052528,151.44,2021-04-08,NM,,
109,-112.9559339,37.27225265,3052544,0.1,2020-07-23,UT,,
110,-117.0934122,36.12522515,3052919,0.5,2020-08-21,CA,,
111,-81.11311295,25.9110047,3053004,1.39,2021-04-18,FL,,
112,-103.4393103,43.62713705,3053051,1.26,2021-01-12,SD,,
113,-114.5621116,35.22474521,3053069,0.1,2020-09-05,AZ,,
114,-114.327512,39.03833866,3053226,0.0,2020-07-23,NV,Great Basin,GRBA
115,-105.6473101,37.92045612,3053379,73.05,2020-07-31,CO,,
116,-92.63109237,36.03466471,3053487,22.07,2020-02-27,AR,,
117,-118.1233144,48.59206614,3053555,0.1,2020-03-23,WA,,
118,-83.63033409,35.71474688,3053642,0.1,2020-05-14,TN,,
119,-163.7577279,67.66301876,3053837,11.65,2020-07-18,AK,,
120,-159.9898291,68.25992936,3054234,1602.35,2020-06-04,AK,,
121,-122.5847777,40.65011948,3054363,0.4,2020-07-05,CA,,
122,-118.6334913,34.08057484,3054432,0.09,2020-11-24,CA,,
123,-80.9254229,25.98261472,3054570,10963.89,2021-02-24,FL,,
124,-114.3623137,48.87590656,3054703,0.1,2020-07-23,MT,Glacier,GLAC
125,-118.1802643,48.29466611,3054747,0.1,2020-04-08,WA,,
126,-110.5416106,32.20250502,3054836,759.34,2020-08-13,AZ,,
127,-124.1516641,41.72586259,3054867,0.1,2020-07-05,CA,,
128,-114.6722113,35.96569522,3054990,0.1,2020-05-29,AZ,,
129,-121.2861464,40.56742226,3055000,0.1,2020-08-17,CA,,
130,-119.5308128,37.78697516,3055094,0.1,2020-12-04,CA,,
131,-81.30153301,26.00244472,3055106,0.02,2020-08-13,FL,,
132,-114.5586116,35.22120521,3055252,0.1,2020-09-08,AZ,,
133,-80.67403281,25.42000459,3055262,2.48,2021-03-02,FL,,
134,-118.4131124,36.4389051,3055268,0.1,2020-08-17,CA,,
135,-114.2744137,48.77182656,3055342,0.1,2020-07-23,MT,Glacier,GLAC
136,-112.8784115,37.22254556,3055353,0.1,2020-08-31,UT,,
137,-85.80237253,44.94469447,3055373,0.1,2020-09-15,MI,,
138,-118.7985313,34.05798583,3055383,0.09,2020-07-18,CA,,
139,-124.1469237,41.71736574,3055419,0.1,2020-07-05,CA,,
140,-124.154012,41.72872613,3055425,0.1,2020-07-05,CA,,
141,-118.9575126,36.74007509,3055604,0.1,2020-08-12,CA,Kings Canyon,KICA
142,-114.3636137,48.88194656,3055777,0.1,2020-07-23,MT,Glacier,GLAC
143,-93.21993503,36.07240587,3055796,14.84,2020-02-28,AR,,
144,-81.270703,26.06611474,3056108,0.24,2020-08-13,FL,,
145,-80.6612289,25.38954758,3056282,29.8,2021-03-17,FL,,
146,-97.37689741,27.12378459,3056285,1090.18,2020-06-23,TX,,
147,-92.55160664,36.09772656,3056322,559.74,2020-02-29,AR,,
148,-81.16476298,26.18656477,3056323,14.02,2021-03-21,FL,,
149,-112.1983113,36.33878549,3056684,0.8,2020-07-16,AZ,Grand Canyon,GRCA
150,-114.6500117,35.87099528,3056957,0.1,2020-09-01,AZ,,
151,-115.5975118,35.30103515,3057094,44211.26,2020-08-15,CA,,
152,-118.6059933,34.09289384,3057141,0.2,2020-10-21,CA,,
153,-119.7529198,37.70262913,3057189,2.5,2021-01-19,CA,,
154,-80.83278286,25.32855456,3057225,2.4,2021-02-15,FL,,
155,-103.4723531,29.08763561,3057250,0.16,2020-10-04,TX,Big Bend,BIBE
156,-118.6637644,48.01711604,3057465,4.1,2020-05-26,WA,,
157,-80.77334284,25.42578459,3057520,0.05,2021-02-15,FL,,
158,-80.6187528,25.39383458,3058117,0.1,2021-02-26,FL,,
159,-121.3915464,40.50293824,3058171,0.1,2020-07-27,CA,,
160,-80.91021288,25.4785546,3058195,6.46,2020-07-05,FL,,
161,-122.1441139,42.90979535,3058346,0.1,2020-08-14,OR,Crater Lake,CRLA
162,-118.3136124,36.49426511,3058594,0.1,2020-07-30,CA,,
163,-80.65903281,25.39939458,3058781,0.0,2021-04-02,FL,,
164,-108.9323111,40.47334623,3058857,0.1,2020-06-26,CO,,
165,-106.5600101,35.95099578,3058881,0.1,2020-07-15,NM,,
166,-122.1441139,43.05994536,3059001,0.25,2020-07-27,OR,Crater Lake,CRLA
167,-159.4793288,67.91890948,3059086,242.7,2020-06-06,AK,,
168,-81.18345298,26.21834478,3059097,6.0,2020-08-18,FL,,
169,-118.5573125,36.71784512,3059153,1316.04,2020-08-21,CA,Kings Canyon,KICA
170,-103.2395089,29.36171485,3059281,6.87,2020-06-17,TX,Big Bend,BIBE
171,-102.9849088,29.42517487,3059313,272.47,2020-07-18,TX,Big Bend,BIBE
172,-83.07779368,35.43279416,3059322,0.82,2020-05-15,NC,,
173,-113.1329123,42.86792616,3059511,39.21,2020-06-06,ID,,
174,-80.81932316,33.83088658,3059639,17.12,2020-06-03,SC,Congaree,CONG
175,-81.33402302,26.10777475,3059840,0.56,2020-08-13,FL,,
176,-81.03369293,25.85724469,3060105,0.13,2020-12-31,FL,,
177,-103.4384103,43.88409708,3060428,136.32,2021-03-29,SD,,
178,-110.6097599,43.83178548,3060514,0.1,2020-07-14,WY,Grand Teton,GRTE
179,-114.8009118,36.03720529,3060538,0.1,2020-06-28,NV,,
180,-150.8725501,63.8537993,3060545,0.64,2020-06-02,AK,Denali,DENA
181,-108.4131106,37.33274586,3060591,1.54,2020-07-21,CO,,
182,-106.6194101,36.00031578,3060730,2.5,2020-08-16,NM,,
183,-81.246253,26.04872473,3060842,0.86,2020-07-09,FL,,
184,-80.83276286,25.4996446,3060994,57.2,2020-07-04,FL,,
185,-123.9269153,48.05067546,3061095,0.3,2020-08-17,WA,,
186,-118.6306103,34.10991784,3061154,0.14,2020-10-27,CA,,
187,-110.6543453,43.79825647,3061172,0.1,2020-08-24,WY,Grand Teton,GRTE
188,-80.85715287,25.57217462,3061252,30648.24,2020-05-27,FL,,
189,-121.4875634,40.53747224,3061334,1.3,2020-08-19,CA,,
190,-114.219012,39.00583867,3061343,0.3,2020-11-07,NV,Great Basin,GRBA
191,-81.01644291,25.42311458,3061399,40.43,2020-05-21,FL,,
192,-151.0227251,63.89322127,3061440,673.48,2020-06-18,AK,Denali,DENA
193,-118.1797143,48.29736711,3061544,4.1,2020-03-27,WA,,
194,-119.6410958,37.54023812,3061618,0.1,2020-06-25,CA,,
195,-115.1952117,35.17203516,3061647,0.0,2020-06-22,CA,,
196,-83.81669414,35.60154685,3061821,337.72,2021-02-24,TN,,
197,-122.1614139,42.86546535,3061850,0.1,2020-07-27,OR,Crater Lake,CRLA
198,-108.2232116,45.10259682,3061870,3.5,2020-10-11,MT,,
199,-119.5761798,37.74583815,3061919,0.1,2020-07-16,CA,,
200,-111.7071117,40.44431602,3062653,0.1,2020-06-28,UT,,
201,-114.2782137,48.78001656,3062851,0.1,2020-07-23,MT,Glacier,GLAC
202,-81.2659284,25.95894026,3062937,6111.98,2021-03-14,FL,,
203,-91.46036643,37.34035684,3062956,0.0,2020-03-09,MO,,
204,-112.0198112,36.03329546,3063400,0.3,2020-11-24,AZ,Grand Canyon,GRCA
205,-118.4690143,47.87439605,3063485,0.5,2020-05-31,WA,,
206,-103.0775089,29.38817486,3063643,0.1,2020-11-26,TX,Big Bend,BIBE
207,-91.45139542,37.16361781,3063658,785.28,2021-03-08,MO,,
208,-80.82746968,33.84325066,3063680,172.22,2021-03-11,SC,Congaree,CONG
209,-114.5935293,35.85324606,3063799,0.1,2020-02-27,AZ,,
210,-80.79110285,25.59278463,3063995,0.67,2020-07-07,FL,,
211,-115.4214119,36.4409853,3064124,0.1,2020-03-28,NV,,
212,-81.28410301,26.04055473,3064287,47.43,2020-08-10,FL,,
213,-81.19463298,25.99657472,3064346,163.81,2020-06-29,FL,,
214,-83.81838414,35.60912685,3064447,67.19,2020-11-09,TN,,
215,-121.2865134,40.56710526,3064508,0.1,2020-08-17,CA,,
216,-115.3089118,35.21888516,3064588,2.0,2021-03-31,CA,,
217,-112.0735112,36.03715546,3064655,0.1,2020-06-29,AZ,Grand Canyon,GRCA
218,-80.57478196,25.6091228,3064878,285.86,2020-02-05,FL,,
219,-110.6153119,43.84150648,3065210,0.1,2020-08-08,WY,Grand Teton,GRTE
220,-118.0023144,48.78632616,3065390,0.1,2020-07-25,WA,,
221,-114.5602308,35.22346248,3065460,0.1,2020-07-12,AZ,,
222,-83.8263265,35.60664513,3065551,269.58,2020-11-09,TN,,
223,-111.3589112,37.08487564,3065590,5.0,2020-06-26,UT,,
224,-87.27931162,41.60086883,3065679,424.58,2021-04-02,IN,Indiana Dunes,INDU
225,-81.31361302,26.23225478,3065841,6098.68,2021-04-10,FL,,
226,-106.28741,35.77427577,3065900,0.25,2020-07-20,NM,,
227,-93.1475068,36.06933652,3065966,233.21,2021-04-12,AR,,
228,-105.6605098,35.52395577,3066347,1.5,2020-10-11,NM,,
229,-103.4969103,43.56687704,3066372,0.1,2020-08-30,SD,,
230,-112.0351112,35.99878546,3066429,0.1,2020-06-19,AZ,Grand Canyon,GRCA
231,-116.1791118,34.02422497,3066532,0.1,2020-08-18,CA,,
232,-86.05573559,44.79877843,3066616,0.1,2020-06-10,MI,,
233,-114.6834117,35.1882052,3066705,0.24,2020-06-07,NV,,
234,-122.0452139,42.95083537,3066807,0.1,2020-08-27,OR,Crater Lake,CRLA
235,-94.05369707,36.45040655,3066976,48.18,2021-03-29,AR,,
236,-114.6781117,35.2487852,3066986,0.1,2020-05-27,NV,,
237,-121.3326844,40.56296825,3067114,0.2,2020-06-24,CA,,
238,-80.93195288,25.13689451,3067298,0.01,2021-01-11,FL,,
239,-141.6398261,65.09382281,3067428,252.16,2020-05-22,AK,,
240,-123.6109152,47.85345549,3067475,0.3,2020-08-17,WA,,
241,-114.7313117,35.87643527,3067507,0.1,2020-09-20,NV,,
242,-119.7288128,37.68811513,3067755,0.1,2020-06-28,CA,,
243,-106.43801,35.93689578,3067860,9.0,2020-08-20,NM,,
244,-80.97005679,26.24248961,3068107,1574.57,2021-02-09,FL,,
245,-113.0288116,37.38371556,3068120,0.1,2020-06-25,UT,,
246,-118.1288144,48.55431613,3068271,0.25,2020-11-17,WA,,
247,-93.10188667,34.51966623,3068289,136.62,2021-03-08,AR,Hot Springs,HOSP
248,-114.6236117,35.90694529,3068650,0.1,2020-08-13,AZ,,
249,-80.93938289,25.4793846,3068965,0.06,2020-07-05,FL,,
250,-112.1210112,36.00898545,3069120,4.83,2020-01-07,AZ,Grand Canyon,GRCA
251,-109.2020111,40.48177621,3069144,39.37,2020-06-26,UT,,
252,-81.29852301,26.14072476,3069469,16.78,2020-08-10,FL,,
253,-119.6464128,37.81211515,3069534,6922.02,2020-07-25,CA,,
254,-118.8025125,36.51469508,3069580,0.1,2020-08-29,CA,,
255,-108.8065111,40.46617624,3069771,0.1,2020-08-25,CO,,
256,-119.7207128,37.95517516,3069868,1.0,2020-06-23,CA,,
257,-118.7662125,36.56794509,3070090,0.1,2020-09-13,CA,,
258,-110.5310106,32.22203502,3070091,28.43,2020-08-14,AZ,,
259,-80.58508278,25.39740458,3070172,1685.72,2020-02-04,FL,,
260,-93.1535368,36.05633652,3070177,168.72,2020-12-10,AR,,
261,-118.5894772,34.03983184,3070184,1.24,2020-11-13,CA,,
262,-81.35278102,25.9066717,3070235,0.37,2021-03-10,FL,,
263,-92.58334664,36.07800655,3070508,700.13,2020-01-08,AR,,
264,-118.8015453,34.08151583,3070578,1.87,2021-01-08,CA,,
265,-124.0192139,41.30285508,3070841,0.08,2020-07-22,CA,,
266,-121.5300274,40.43398423,3070981,0.3,2020-07-25,CA,,
267,-112.8857111,32.02044488,3071026,0.3,2020-08-07,AZ,,
268,-109.685411,38.80172597,3071123,20.11,2020-03-22,UT,,
269,-124.1510004,41.72566476,3071151,0.1,2020-07-05,CA,,
270,-118.2053744,48.39633611,3072050,0.1,2020-04-27,WA,,
271,-112.9780111,32.06496488,3072177,0.1,2020-05-10,AZ,,
272,-81.25875332,25.94889301,3072185,2263.5,2021-03-09,FL,,
273,-161.3559287,68.01784914,3072248,400.22,2020-06-06,AK,,
274,-114.6756117,35.41271522,3072426,1.15,2020-07-27,NV,,
275,-116.2433118,34.05750497,3072652,0.1,2020-08-15,CA,,
276,-118.5159125,36.87090514,3072701,0.1,2020-07-22,CA,Kings Canyon,KICA
277,-108.4030106,37.22160585,3072719,47.09,2020-06-27,CO,,
278,-115.4201246,36.42553349,3072911,0.1,2020-04-10,NV,,
279,-87.2083116,41.62556383,3073069,0.0,2020-07-29,IN,Indiana Dunes,INDU
280,-122.1417139,42.91046535,3073141,0.1,2020-08-14,OR,Crater Lake,CRLA
281,-110.6722107,32.144965,3073316,0.41,2020-08-14,AZ,,
282,-94.03437706,36.45938655,3073362,406.38,2021-03-29,AR,,
283,-160.6004288,68.07189927,3073408,1009.58,2020-06-04,AK,,
284,-86.13544561,44.72300841,3073457,0.1,2020-06-01,MI,,
285,-121.5171054,40.56099724,3073798,0.1,2020-09-10,CA,,
286,-110.2609105,31.3344549,3074196,0.2,2020-09-21,AZ,,
287,-118.1443144,48.51538613,3074228,0.5,2020-07-17,WA,,
288,-81.1783003,26.06336621,3074245,85.15,2020-06-30,FL,,
289,-111.7614111,34.6483453,3074427,0.44,2021-03-04,AZ,,
290,-110.7331949,43.61584744,3074471,0.1,2020-08-24,WY,Grand Teton,GRTE
291,-122.6382136,40.67086515,3074702,0.1,2020-07-25,CA,,
292,-80.77565715,33.81627958,3074859,1.13,2021-03-12,SC,Congaree,CONG
293,-80.70878733,25.38236858,3074923,1530.19,2021-02-24,FL,,
294,-119.5432124,34.04211478,3074958,1320.73,2020-05-31,CA,,
295,-91.57014647,37.38972685,3074982,712.6,2021-03-29,MO,,
296,-81.266183,26.13157475,3075066,0.2,2020-08-25,FL,,
297,-114.3612137,48.87426656,3075212,0.1,2020-07-23,MT,Glacier,GLAC
298,-80.87188287,25.4771646,3075364,129.37,2020-05-27,FL,,
299,-113.6066115,35.88444535,3075719,0.5,2020-09-13,AZ,Grand Canyon,GRCA
300,-124.102014,41.59552509,3075750,0.1,2020-09-05,CA,,
301,-112.9894115,37.19473554,3075941,0.03,2020-05-25,UT,,
302,-87.00861655,41.67806385,3076021,0.03,2020-07-07,IN,Indiana Dunes,INDU
303,-81.48611866,30.38305409,3076200,0.08,2020-07-22,FL,,
304,-80.82881317,33.84094658,3076218,27.9,2020-11-03,SC,Congaree,CONG
305,-111.2962113,38.30243579,3076245,0.1,2021-03-24,UT,,
306,-93.35298685,36.0216165,3076251,17.21,2020-03-06,AR,,
307,-94.67027686,30.6493754,3076258,2271.8,2021-01-28,TX,,
308,-106.6061101,35.86633576,3076494,0.1,2020-05-30,NM,,
309,-121.4529634,40.51147224,3076948,0.1,2020-07-27,CA,,
310,-115.5075118,35.23132515,3077015,0.25,2020-11-07,CA,,
311,-94.03288706,36.46555655,3077346,852.87,2021-03-29,AR,,
312,-92.58659665,36.08382655,3077396,476.31,2020-02-22,AR,,
313,-81.286443,25.9089447,3077405,3.76,2020-06-30,FL,,
314,-114.6120117,35.88139528,3077809,0.1,2020-09-16,AZ,,
315,-103.2306089,29.35714485,3077989,0.48,2020-06-21,TX,Big Bend,BIBE
316,-118.4141862,34.10424585,3077999,0.44,2020-06-07,CA,,
317,-108.1029452,34.99658121,3078031,142.91,2020-08-03,NM,,
318,-80.77198284,25.37623457,3078088,87.89,2020-07-04,FL,,
319,-119.5917128,37.75281515,3078104,0.1,2021-04-12,CA,,
320,-93.22916682,36.07188652,3078175,110.5,2020-03-08,AR,,
321,-123.7775152,48.09360548,3078343,84.76,2020-07-29,WA,,
322,-122.1640053,42.86685751,3078432,0.05,2020-07-10,OR,Crater Lake,CRLA
323,-80.33118271,25.51944462,3078656,1.07,2020-06-11,FL,Biscayne,BISC
324,-118.1309144,48.55460613,3079034,0.1,2020-03-23,WA,,
325,-114.3243117,36.03040532,3079068,0.4,2020-06-06,AZ,,
326,-92.84803671,35.95133652,3079641,1.0,2020-03-08,AR,,
327,-124.103364,41.59480509,3079845,0.1,2020-09-05,CA,,
328,-119.5153128,37.89472517,3079890,0.1,2020-07-25,CA,,
329,-114.8251118,36.1245653,3080009,0.1,2021-04-19,NV,,
330,-118.8035013,34.06104083,3080011,0.1,2020-07-19,CA,,
331,-119.4939128,37.84969516,3080014,0.1,2020-07-18,CA,,
332,-118.1038144,48.62783614,3080549,0.1,2020-08-22,WA,,
333,-101.6277259,35.68727302,3080624,1.85,2020-05-31,TX,,
334,-80.6504228,25.38857458,3080797,240.88,2020-06-23,FL,,
335,-103.0487089,29.51397488,3080985,2.0,2020-05-05,TX,Big Bend,BIBE
336,-118.7403125,36.55454509,3081083,0.1,2020-02-13,CA,,
337,-91.44442749,37.15401062,3081181,1.0,2021-04-02,MO,,
338,-118.8185125,36.65050509,3081289,0.25,2020-06-08,CA,,
339,-118.5873162,34.03982684,3081297,0.33,2020-10-18,CA,,
340,-114.2356137,48.73140656,3081315,0.1,2020-07-23,MT,Glacier,GLAC
341,-118.4002143,47.82768606,3081481,0.1,2020-07-31,WA,,
342,-80.87402287,25.4877746,3081692,0.99,2020-07-07,FL,,
343,-118.1029144,48.62660614,3081787,0.1,2020-07-25,WA,,
344,-118.7077073,34.03127983,3081836,5.21,2020-10-10,CA,,
345,-115.0987886,35.3233956,3082011,5.14,2021-03-19,CA,,
346,-115.4212119,36.4407453,3082042,0.1,2020-07-03,NV,,
347,-121.4769464,40.53668824,3082123,0.1,2020-07-27,CA,,
348,-114.8566118,36.1191653,3082769,0.1,2021-04-07,NV,,
349,-103.3169089,29.27042483,3082921,17.03,2020-06-18,TX,Big Bend,BIBE
350,-114.8514118,36.09822529,3083013,0.1,2020-08-09,NV,,
351,-122.1665457,43.03418354,3083250,0.25,2020-07-27,OR,Crater Lake,CRLA
352,-91.47722344,37.33374284,3083320,580.8,2021-03-21,MO,,
353,-154.5595279,66.84995044,3083473,77.35,2020-06-06,AK,,
354,-119.4443128,37.87609517,3083576,164.94,2020-08-27,CA,,
355,-106.5920101,36.00127578,3083635,3.02,2020-08-16,NM,,
356,-119.7286072,37.78627725,3083908,0.19,2020-06-13,CA,,
357,-92.85632671,35.96188652,3084001,353.76,2020-03-04,AR,,
358,-118.6138125,36.49745509,3084102,0.1,2020-07-02,CA,,
359,-114.7241117,36.00214529,3084379,0.1,2020-01-20,AZ,,
360,-94.65965686,30.6378154,3084549,1943.09,2021-03-19,TX,,
361,-81.99742364,36.20639704,3084553,2.7,2021-03-12,TN,,
362,-159.3995288,67.91885949,3084573,187.4,2020-06-05,AK,,
363,-101.6473089,35.70320602,3084685,3949.27,2020-07-11,TX,,
364,-110.9789673,37.42129392,3085086,13.94,2020-04-08,UT,,
365,-118.8891953,34.04446782,3085294,0.09,2020-02-28,CA,,
366,-119.7473958,37.74475514,3085485,0.1,2020-06-13,CA,,
367,-114.559528,35.23484367,3085694,0.1,2020-06-11,AZ,,
368,-118.7217273,34.03459083,3085718,0.16,2020-12-07,CA,,
369,-103.4771103,43.60241704,3085724,27.15,2020-08-28,SD,,
370,-92.76576669,35.97411652,3085803,319.48,2020-03-03,AR,,
371,-121.6129134,40.34483821,3086123,0.1,2020-03-01,CA,,
372,-93.19805681,36.06633652,3086251,518.02,2020-12-08,AR,,
373,-80.57478279,25.59362463,3086311,0.1,2021-03-12,FL,,
374,-112.1151112,36.06378546,3086326,0.1,2020-04-01,AZ,Grand Canyon,GRCA
375,-80.93659289,25.4813346,3086343,0.38,2020-07-05,FL,,
376,-103.0526089,29.50022488,3086429,0.1,2020-06-18,TX,Big Bend,BIBE
377,-80.62215024,25.37615776,3087027,0.1,2021-04-06,FL,,
378,-124.1526691,41.72662725,3087116,0.1,2020-07-05,CA,,
