Users of this data file should acknowledge the National Park Service.
NOTE: There are two parts to this file. Part I contains information on the sites selected.
Part II contains the actual data and begins on line 70.

Part I - Site Information
ABBR,AIRS_SITE_CODE,TIME_ZONE,LONG_DEC,LAT_DEC,ELEV_mMSL,SITE_NAME
7/28/2016 3:00:00 PM,54,-999,-999,-999,-999,51,-999,23.9,0,270,43,-999,-999,-999,-999,44,-999,31.8,0,589,55,-999,30.9,-999,472,53,-999,35.8,-999,382,-999,-999,32.2,0,691,-999,-999,35.3,-999,590.571,29,-999,21.5,-999,-999,63,-999,32.4,0,699,25,-999,-999,-999,-999,37,-999,32.4,-999,667,18,-999,13.9,0.3,168,61,-999,49.3,-999,-999,54,-999,36,0,480,-999,-999,31.8,0,535,16,-999,-999,-999,-999,-999,-999,25.3,-999,-999,37,-999,29.8,-999,733,55,-999,32.5,0,244,53,-999,28.7,0,541,27,-999,27.1,0,289,25,-999,14.3,0.1,56,31,-999,22.1,0,-999,29,-999,24.5,0,485,35,-999,-999,-999,-999,44,-999,27.3,0,737,-999,-999,23.3,0,-999,-999,-999,20.2,0,718,38,-999,24.3,-999,55.787,55,-999,-999,-999,-999,84,-999,36.4,0,578,60,-999,37,0,567,61,-999,44.8,0,600,44,-999,33.6,0,656,-999,-999,-999,-999,-999,36,-999,26.7,0,356,49,-999,33.3,0,628,56,-999,31.4,0,345,-999,-999,34.7,-999,-999,67,-999,39.3,0,639,49,-999,-999,-999,-999,52,-999,35.9,-999,763,62,-999,39,0,638,57,-999,36.3,0,475,58,-999,17,0,265,68,-999,38.6,-999,641.546,43,-999,-999,-999,-999,-999,26.3,39.9,0,615,93,-999,28.1,0,619,39,-999,22.8,0.2,406,40,-999,28.6,0.1,356,23,-999,20,0,407,23,-999,24.3,0,509,43,-999,23.2,0,455,-999,-999,25.4,-999,-999,-999,-999,26.9,-999,-999,40,-999,23,0,479,61,-999,30.7,-999,636,56,-999,43.6,0,804,
7/28/2016 4:00:00 PM,63,-999,-999,-999,-999,49,-999,22.5,0,123,41,-999,-999,-999,-999,42,-999,32.1,0,488,51,-999,28.9,-999,265,56,-999,36.3,-999,475,-999,-999,31.9,0,499,-999,-999,35.4,-999,432.897,29,-999,21.7,-999,-999,63,-999,32.7,0,497,26,-999,-999,-999,-999,37,-999,32.3,-999,548,17,-999,13.2,0.4,126,62,-999,49.2,-999,-999,54,-999,36.1,0,411,-999,-999,31.4,0,335,15,-999,-999,-999,-999,-999,-999,26,-999,-999,35,-999,29.8,-999,583,55,-999,32,0,189,51,-999,29.3,0,220,30,-999,26.7,0,192,27,-999,14.4,0,45,33,-999,21.7,0,-999,30,-999,23.2,4.1,109,31,-999,-999,-999,-999,41,-999,26.8,0,559,-999,-999,21.6,0,-999,-999,-999,19.4,0,453,43,-999,23.6,-999,41.84,55,-999,-999,-999,-999,91,-999,35.5,0,383,62,-999,36.3,0,372,61,-999,44.2,0,397,46,-999,33.2,0,504,-999,-999,-999,-999,-999,33,-999,26.7,0,173,49,-999,32.5,0,530,53,-999,31.4,0,326,-999,-999,34.8,-999,-999,66,-999,39.1,0,437,48,-999,-999,-999,-999,52,-999,36.2,-999,647,53,-999,36.9,0,410,57,-999,36.4,0,469,59,-999,16.3,0,142,72,-999,39,-999,460.24,39,-999,-999,-999,-999,-999,31.8,39.5,0,422,95,-999,28.1,0,429,35,-999,20.4,0,155,35,-999,28.1,0.1,175,25,-999,20.7,0,420,23,-999,23.2,0,298,41,-999,21.9,0,156,-999,-999,25.3,-999,-999,-999,-999,27.3,-999,-999,38,-999,22.2,0,274,63,-999,30.2,-999,455,56,-999,43.1,0,611,
7/28/2016 5:00:00 PM,62,-999,-999,-999,-999,47,-999,21.9,0,80,42,-999,-999,-999,-999,40,-999,29.1,0,146,45,-999,26.9,-999,84,57,-999,35.4,-999,313,-999,-999,30.9,0,263,-999,-999,35.2,-999,202.624,27,-999,22,-999,-999,65,-999,32.6,0,258,27,-999,-999,-999,-999,40,-999,31.6,-999,370,17,-999,13.2,0.3,150,63,-999,48.9,-999,-999,58,-999,36.3,0,270,-999,-999,30.8,0,209,15,-999,-999,-999,-999,-999,-999,25.5,-999,-999,32,-999,28.7,-999,403,51,-999,30.6,0,73,52,-999,27.7,0,143,28,-999,23.9,5.1,31,26,-999,14.4,0.3,16,32,-999,20.7,0.4,-999,32,-999,21.1,5.1,47,33,-999,-999,-999,-999,40,-999,26.3,0,365,-999,-999,19.8,0,-999,-999,-999,18.6,0,111,53,-999,24.7,-999,118.547,63,-999,-999,-999,-999,88,-999,34.2,0,184,64,-999,35.6,0,77,62,-999,43.6,0,196,49,-999,32.4,0,309,-999,-999,-999,-999,-999,26,-999,25.9,0,86,48,-999,31.6,0,350,50,-999,31,0,301,-999,-999,34.4,-999,-999,66,-999,38.8,0,182,48,-999,-999,-999,-999,50,-999,32.2,-999,303,45,-999,34.9,0,228,56,-999,35.4,0,303,60,-999,16.2,0,115,74,-999,38.9,-999,278.933,36,-999,-999,-999,-999,-999,28.7,38.4,0,220,102,-999,26.9,0,227,34,-999,20.2,1.4,46,35,-999,28.8,0.1,240,25,-999,20,0,219,24,-999,24.1,0,333,41,-999,21.2,0,206,-999,-999,25,-999,-999,-999,-999,26.9,-999,-999,37,-999,20.5,0,139,66,-999,29.4,-999,261,55,-999,40.9,0,215,
7/28/2016 6:00:00 PM,57,-999,-999,-999,-999,45,-999,21.5,0,19,41,-999,-999,-999,-999,40,-999,28.5,0,91,41,-999,24.9,-999,18,55,-999,34.2,-999,134,-999,-999,29.3,0,55,-999,-999,34.5,-999,45.696,26,-999,21.9,-999,-999,64,-999,32.1,0,88,24,-999,-999,-999,-999,41,-999,30.4,-999,169,16,-999,12.7,2.7,45,63,-999,48.2,-999,-999,59,-999,36.2,0,162,-999,-999,30,0,68,16,-999,-999,-999,-999,-999,-999,23.1,-999,-999,30,-999,24.9,-999,58,46,-999,27.5,0,14,51,-999,27.3,0,50,28,-999,22.2,0.7,20,29,-999,14.4,6.9,3,30,-999,19.5,6.5,-999,32,-999,20.8,0,25,33,-999,-999,-999,-999,35,-999,24.7,0,184,-999,-999,18.4,0,-999,-999,-999,17,0,22,57,-999,24.2,-999,27.893,64,-999,-999,-999,-999,88,-999,32.1,0,17,65,-999,34.7,0,13,61,-999,42.5,0,41,48,-999,31,0,71,-999,-999,-999,-999,-999,24,-999,25,0,13,42,-999,29,0,110,50,-999,29.5,0,109,-999,-999,32.1,-999,-999,65,-999,38,0,35,43,-999,-999,-999,-999,49,-999,30.6,-999,70,39,-999,31.7,0,59,54,-999,33.9,0,124,59,-999,15.2,0,34,72,-999,38,-999,83.68,35,-999,-999,-999,-999,-999,28.5,36.1,0,52,103,-999,25.4,0,56,41,-999,18.8,0.1,14,24,-999,26.7,0.1,33,25,-999,19.2,0,102,23,-999,22.8,0,168,40,-999,19.3,0,39,-999,-999,24.4,-999,-999,-999,-999,26.2,-999,-999,34,-999,17.8,0,64,68,-999,28.4,-999,82,55,-999,38.2,0,76,
7/28/2016 7:00:00 PM,54,-999,-999,-999,-999,41,-999,20.1,0,0,38,-999,-999,-999,-999,39,-999,27.2,0,18,41,-999,23.9,-999,0,53,-999,32.2,-999,8,-999,-999,28,0,0,-999,-999,33.6,-999,0.551,23,-999,21.8,-999,-999,51,-999,29.2,0,5,20,-999,-999,-999,-999,40,-999,28.3,-999,23,11,-999,11.9,2.3,22,61,-999,47.5,-999,-999,55,-999,34.2,0,15,-999,-999,28.7,0,1,13,-999,-999,-999,-999,-999,-999,21.2,-999,-999,25,-999,22.3,-999,26,50,-999,27.8,0,1,51,-999,26.9,0,8,24,-999,21.8,0,3,30,-999,14.3,0.1,2,32,-999,19.2,0,-999,29,-999,20.6,0,4,33,-999,-999,-999,-999,25,-999,17.6,0,20,-999,-999,17.3,0,-999,-999,-999,15.9,0,1,52,-999,23.9,-999,0,58,-999,-999,-999,-999,79,-999,31.3,0,0,67,-999,33.9,0,0,61,-999,41.2,0,0,44,-999,29.2,0,5,-999,-999,-999,-999,-999,23,-999,24.1,0,0,37,-999,25.2,0,12,49,-999,26.1,0,5,-999,-999,27,-999,-999,63,-999,36.1,0,0,34,-999,-999,-999,-999,43,-999,28.7,-999,4,35,-999,28.2,0,3,50,-999,30.7,0,10,53,-999,13.5,0,2,56,-999,35.6,-999,0,35,-999,-999,-999,-999,-999,-999,32.9,0,1,88,-999,22.8,0,1,46,-999,18.1,10.7,1,19,-999,25.2,0.1,0,21,-999,17.4,0,8,22,-999,20.7,0,19,37,-999,17.4,0,2,-999,-999,22.4,-999,-999,-999,-999,23.3,-999,-999,34,-999,15.7,0,9,67,-999,27.3,-999,2,54,-999,36.3,0,11,
7/28/2016 8:00:00 PM,49,-999,-999,-999,-999,48,-999,19.8,0,0,38,-999,-999,-999,-999,39,-999,26.7,0,2,43,-999,22.9,-999,0,52,-999,31.1,-999,1,-999,-999,27.4,0,0,-999,-999,32.9,-999,0,-999,-999,-999,-999,-999,43,-999,27.1,0,0,20,-999,-999,-999,-999,41,-999,26.1,-999,1,15,-999,11.6,0.4,21,61,-999,46.9,-999,-999,52,-999,32.8,0,1,-999,-999,28,0,0,12,-999,-999,-999,-999,-999,-999,19.3,-999,-999,22,-999,19.6,-999,4,51,-999,26.1,0,1,51,-999,26.1,0,0,21,-999,21.6,0,0,31,-999,14.2,0.3,0,31,-999,19.3,0.1,-999,28,-999,20.5,0,0,33,-999,-999,-999,-999,27,-999,15.3,0,0,-999,-999,17.5,0,-999,-999,-999,15.5,0,0,50,-999,23.6,-999,0,51,-999,-999,-999,-999,73,-999,30.7,0,0,62,-999,33.3,0,0,65,-999,40.1,0,0,48,-999,28,0,0,-999,-999,-999,-999,-999,23,-999,23.7,0,0,39,-999,21.4,0,0,51,-999,27,0,2,-999,-999,20.9,-999,-999,64,-999,34.8,0,0,40,-999,-999,-999,-999,40,-999,27.3,-999,0,34,-999,25.8,0,1,47,-999,27.5,0,0,51,-999,13.1,0,0,49,-999,34.1,-999,0,32,-999,-999,-999,-999,-999,-999,32.2,0,0,84,-999,21.2,0,1,43,-999,18.2,0.2,0,19,-999,24.8,0.1,0,19,-999,16.5,0,0,22,-999,19.4,0,1,36,-999,16.9,0,0,-999,-999,16.6,-999,-999,-999,-999,18.1,-999,-999,31,-999,13.7,0,0,63,-999,26.5,-999,0,53,-999,34.7,0,0,
7/28/2016 9:00:00 PM,46,-999,-999,-999,-999,44,-999,20,0.2,0,31,-999,-999,-999,-999,37,-999,26.1,0,1,43,-999,22.9,-999,0,51,-999,30.3,-999,1,-999,-999,27,0,0,-999,-999,31.8,-999,0,-999,-999,-999,-999,-999,44,-999,26.5,0,0,11,-999,-999,-999,-999,47,-999,25.7,-999,0,14,-999,11.3,0.1,6,63,-999,46,-999,-999,50,-999,32.2,0,1,-999,-999,27.6,0,0,12,-999,-999,-999,-999,-999,-999,17.7,-999,-999,17,-999,17.8,-999,0,50,-999,24.9,0,1,49,-999,24.8,0,0,21,-999,21.6,0.1,0,32,-999,13.9,0.2,0,30,-999,19.4,3.1,-999,30,-999,20.5,0.1,0,30,-999,-999,-999,-999,27,-999,14.4,0,0,-999,-999,16.2,0,-999,-999,-999,15.5,0,0,36,-999,22.7,-999,0,30,-999,-999,-999,-999,82,-999,30.2,0,0,46,-999,31.6,0,0,66,-999,39.5,0,0,46,-999,27,0,0,-999,-999,-999,-999,-999,18,-999,23.3,0,0,34,-999,18.5,0,0,52,-999,25.1,0,2,-999,-999,20.2,-999,-999,62,-999,34,0,0,35,-999,-999,-999,-999,39,-999,26.1,-999,0,23,-999,21.5,0,1,47,-999,26.5,0,0,47,-999,12.4,0,0,39,-999,31.9,-999,0,32,-999,-999,-999,-999,-999,15.9,31.8,0,0,84,-999,21.1,0,1,36,-999,18.3,0.5,0,19,-999,23.9,0,0,20,-999,16,0,0,20,-999,19,0,1,35,-999,16.1,0,0,-999,-999,13,-999,-999,-999,-999,15.1,-999,-999,34,-999,12.9,0,0,58,-999,26.1,-999,0,51,-999,34,0,0,
7/28/2016 10:00:00 PM,48,-999,-999,-999,-999,38,-999,19.5,0,0,33,-999,-999,-999,-999,38,-999,25.7,0,2,42,-999,22.9,-999,0,49,-999,29.6,-999,1,-999,-999,26.4,0,0,-999,-999,30.7,-999,0,-999,-999,-999,-999,-999,47,-999,25.9,0,0,13,-999,-999,-999,-999,39,-999,25.7,-999,0,13,-999,11.2,0,1,62,-999,44.8,-999,-999,46,-999,30.7,0,1,-999,-999,27.3,0,0,16,-999,-999,-999,-999,-999,-999,16.3,-999,-999,11,-999,15.8,-999,0,51,-999,25,0,1,47,-999,23.4,0,0,20,-999,21.5,0.1,0,31,-999,14,2.6,0,30,-999,19.4,2.9,-999,30,-999,20.5,0.9,0,31,-999,-999,-999,-999,29,-999,13.9,0,0,-999,-999,15.5,0,-999,-999,-999,15.5,0,0,13,-999,21.3,-999,0,8,-999,-999,-999,-999,82,-999,29.6,0,0,46,-999,31.2,0,0,57,-999,38.2,0,0,40,-999,26.8,0,0,-999,-999,-999,-999,-999,19,-999,23.1,0,0,37,-999,17.6,0,0,51,-999,24.8,0,2,-999,-999,19.6,-999,-999,59,-999,33.2,0,0,35,-999,-999,-999,-999,36,-999,24.7,-999,0,12,-999,18.4,0,1,42,-999,24.6,0,0,47,-999,12.9,0,0,48,-999,31.9,-999,0,31,-999,-999,-999,-999,-999,19.7,31.4,0,0,79,-999,21.4,0,1,43,-999,18.1,0.2,0,17,-999,23.2,0.1,0,19,-999,15.5,0,0,16,-999,17.6,0,1,33,-999,15.3,0,0,-999,-999,10.4,-999,-999,-999,-999,12.4,-999,-999,35,-999,12.6,0,0,54,-999,25.6,-999,0,49,-999,32.4,0,0,
7/28/2016 11:00:00 PM,47,-999,-999,-999,-999,28,-999,19,0.1,0,25,-999,-999,-999,-999,41,-999,25,0,2,42,-999,22.9,-999,0,50,-999,27.8,-999,1,-999,-999,25.1,0,0,-999,-999,29.8,-999,0,-999,-999,-999,-999,-999,53,-999,26.3,0,0,13,-999,-999,-999,-999,35,-999,24.8,-999,0,13,-999,10.9,0,0,60,-999,44.7,-999,-999,43,-999,28.8,0,1,-999,-999,26.9,0,0,21,-999,-999,-999,-999,-999,-999,14.6,-999,-999,9,-999,14.8,-999,0,49,-999,24.6,0,1,45,-999,21.8,0,0,19,-999,21.4,1,0,35,-999,13.9,0.5,0,30,-999,19.2,3.2,-999,32,-999,20.2,0.3,0,32,-999,-999,-999,-999,40,-999,17.7,0,0,-999,-999,15,0,-999,-999,-999,15.2,0,0,4,-999,20.7,-999,0,9,-999,-999,-999,-999,80,-999,29,0,0,43,-999,30.6,0,0,47,-999,36.6,0,0,32,-999,26.5,0,0,-999,-999,-999,-999,-999,15,-999,23,0.3,0,30,-999,15.3,0,0,50,-999,25.2,0,2,-999,-999,18.4,-999,-999,55,-999,32.4,0,0,35,-999,-999,-999,-999,36,-999,23.8,-999,0,9,-999,16.9,0,1,38,-999,22.5,0,0,45,-999,12.6,0,0,45,-999,31.2,-999,0,27,-999,-999,-999,-999,-999,4.6,30.8,0,0,71,-999,21.2,0,1,43,-999,18.2,2.9,0,19,-999,23.2,0,0,17,-999,15,0,0,14,-999,15.6,0,1,35,-999,15.1,0,0,-999,-999,8.7,-999,-999,-999,-999,10.6,-999,-999,36,-999,11.7,0,0,53,-999,25.4,-999,0,49,-999,31.9,0,0,
7/29/2016 12:00:00 AM,46,-999,-999,-999,-999,30,-999,19,0,0,24,-999,-999,-999,-999,40,-999,24.4,0,2,42,-999,22.9,-999,0,54,-999,26.9,-999,1,-999,-999,24.2,0,0,-999,-999,29,-999,0,-999,-999,-999,-999,-999,50,-999,25.2,0,0,11,-999,-999,-999,-999,31,-999,21.1,-999,0,14,-999,10.8,0,0,58,-999,44.1,-999,-999,41,-999,27,0,1,-999,-999,26.3,0,0,20,-999,-999,-999,-999,-999,-999,12.6,-999,-999,9,-999,13.9,-999,0,46,-999,23.8,0,1,48,-999,22.2,0,0,18,-999,21.2,0.1,0,34,-999,13.6,1.2,0,31,-999,19,0.1,-999,30,-999,20.1,0,0,31,-999,-999,-999,-999,39,-999,17.1,0,0,-999,-999,15.7,0,-999,-999,-999,15.4,0,0,1,-999,20.2,-999,0,2,-999,-999,-999,-999,75,-999,29,0,0,46,-999,30.1,0,0,51,-999,35.7,0,0,30,-999,25.8,0,0,-999,-999,-999,-999,-999,12,-999,22.7,0,0,28,-999,13.1,0,0,45,-999,22.9,0,2,-999,-999,16.6,-999,-999,54,-999,32,0,0,37,-999,-999,-999,-999,36,-999,22.9,-999,0,8,-999,15.7,0,1,37,-999,20.9,0,0,44,-999,12,0,0,43,-999,31.2,-999,0,26,-999,-999,-999,-999,-999,-999,29.2,0,0,76,-999,21.9,0,1,40,-999,18.2,0.6,0,18,-999,23.7,0.1,0,17,-999,14.7,0,0,15,-999,14.4,0,1,36,-999,14.8,0,0,-999,-999,7.9,-999,-999,-999,-999,9,-999,-999,37,-999,11.2,0,0,53,-999,24.7,-999,0,47,-999,30.2,0,0,
7/29/2016 1:00:00 AM,46,-999,-999,-999,-999,26,-999,18.8,0,0,22,-999,-999,-999,-999,39,-999,24.3,0,2,41,-999,22.9,-999,0,53,-999,28.8,-999,1,-999,-999,24,0,0,-999,-999,27.8,-999,0,-999,-999,-999,-999,-999,48,-999,23.9,0,0,12,-999,-999,-999,-999,29,-999,19.7,-999,0,13,-999,10.4,0,0,56,-999,43.7,-999,-999,39,-999,25,0,1,-999,-999,25.9,0,0,14,-999,-999,-999,-999,-999,-999,11.8,-999,-999,17,-999,15.3,-999,0,50,-999,24.6,0,0,50,-999,22.9,0,0,13,-999,21,0,0,35,-999,13.3,0,1,34,-999,18.6,0,-999,29,-999,20.1,0,0,32,-999,-999,-999,-999,38,-999,16.6,0,0,-999,-999,15.1,0,-999,-999,-999,14.7,0,0,13,-999,19.9,-999,0,12,-999,-999,-999,-999,70,-999,28.6,0,0,48,-999,29.9,0,0,52,-999,35.4,0,0,28,-999,25.1,0,0,-999,-999,-999,-999,-999,-999,-999,22.4,0.1,0,30,-999,12,0,0,42,-999,22.1,0,2,-999,-999,16.5,-999,-999,62,-999,31.4,0,0,37,-999,-999,-999,-999,38,-999,22.8,-999,0,12,-999,15.3,0,1,37,-999,20.5,0,0,43,-999,11.9,0,0,42,-999,30.5,-999,0,24,-999,-999,-999,-999,-999,-999,28.4,0,0,79,-999,21.5,0,1,35,-999,17.8,0.3,0,20,-999,23.9,0,0,18,-999,14.8,0,0,16,-999,13.7,0,1,35,-999,14.3,0,0,-999,-999,6.9,-999,-999,-999,-999,8.8,-999,-999,37,-999,11.4,0,0,53,-999,23.9,-999,0,43,-999,28.6,0,0,
7/29/2016 2:00:00 AM,43,-999,-999,-999,-999,40,-999,19.1,0,0,20,-999,-999,-999,-999,37,-999,24.1,0,2,39,-999,22.9,-999,0,53,-999,28.5,-999,1,-999,-999,23.4,0,0,-999,-999,27.3,-999,0,-999,-999,-999,-999,-999,48,-999,22.9,0,0,12,-999,-999,-999,-999,29,-999,19.5,-999,0,11,-999,10.3,0.1,0,53,-999,43.1,-999,-999,35,-999,22.5,0,1,-999,-999,25.8,0,0,7,-999,-999,-999,-999,-999,-999,11.2,-999,-999,23,-999,16.9,-999,0,51,-999,23.5,0,1,52,-999,24.3,0,0,11,-999,21,0,0,44,-999,12.4,0.1,1,34,-999,18.6,0,-999,27,-999,20.1,0,0,33,-999,-999,-999,-999,37,-999,15.1,0,0,-999,-999,14.6,0,-999,-999,-999,14.5,0,0,17,-999,19.9,-999,0,18,-999,-999,-999,-999,66,-999,26.7,0,0,49,-999,30.1,0,0,51,-999,34.4,0,0,25,-999,24.5,0,0,-999,-999,-999,-999,-999,23,-999,22.2,0,0,29,-999,11.2,0,0,43,-999,21.5,0,2,-999,-999,12.1,-999,-999,73,-999,31.1,0,0,-999,-999,-999,-999,-999,38,-999,22.6,-999,0,12,-999,14.7,0,1,30,-999,17.9,0,0,41,-999,11.9,0,0,39,-999,29.3,-999,0,23,-999,-999,-999,-999,72,-999,28.6,0,0,81,-999,21.1,0,1,38,-999,17.7,0.1,0,18,-999,24,0.1,0,16,-999,14.6,0,0,17,-999,13.8,0,1,35,-999,14,0,0,-999,-999,5.6,-999,-999,-999,-999,8.1,-999,-999,36,-999,10.6,0,0,52,-999,23.5,-999,0,44,-999,28.6,0,0,
7/29/2016 3:00:00 AM,37,-999,-999,-999,-999,38,-999,18.8,0,0,18,-999,-999,-999,-999,36,-999,23.7,0,2,41,-999,22.9,-999,0,53,-999,28,-999,1,-999,-999,23,0,0,-999,-999,26.2,-999,0,-999,-999,-999,-999,-999,50,-999,22.9,0,0,11,-999,-999,-999,-999,25,-999,18.3,-999,0,12,-999,10.2,0,0,50,-999,41.7,-999,-999,32,-999,20.5,0,1,-999,-999,26,0,0,3,-999,-999,-999,-999,-999,-999,10.4,-999,-999,22,-999,16.2,-999,0,49,-999,22.2,0,1,51,-999,23.2,0,0,11,-999,20.9,0,0,44,-999,12.4,0,1,34,-999,18.5,0.1,-999,27,-999,20.2,0,0,40,-999,-999,-999,-999,34,-999,13.2,0,0,-999,-999,15.3,0,-999,-999,-999,14.9,0,0,20,-999,20.7,-999,0,3,-999,-999,-999,-999,67,-999,27.1,0,0,50,-999,30.2,0,0,50,-999,33.1,0,0,22,-999,23.9,0,0,-999,-999,-999,-999,-999,21,-999,22.2,0,0,29,-999,10.7,0,0,43,-999,19.6,0,2,-999,-999,10.6,-999,-999,75,-999,31.7,0,0,37,-999,-999,-999,-999,38,-999,22.5,-999,0,14,-999,14.1,0,1,29,-999,16.5,0,0,36,-999,11.7,0,0,41,-999,28.7,-999,0,21,-999,-999,-999,-999,71,-999,28.6,0,0,82,-999,21.4,0,1,40,-999,17.4,0.6,0,16,-999,24.1,0,0,16,-999,14.6,0,0,16,-999,12.9,0,1,35,-999,13.9,0,0,-999,-999,4.7,-999,-999,-999,-999,6.8,-999,-999,36,-999,9.5,0,0,52,-999,23.2,-999,0,42,-999,27.4,0,0,
7/29/2016 4:00:00 AM,37,-999,-999,-999,-999,38,-999,18.8,0,9,16,-999,-999,-999,-999,34,-999,22.8,0,2,39,-999,22.9,-999,0,52,-999,27.8,-999,1,-999,-999,22.6,0,0,-999,-999,25.7,-999,0,-999,-999,-999,-999,-999,52,-999,23,0,0,12,-999,-999,-999,-999,26,-999,18.4,-999,0,11,-999,10.1,0.6,4,49,-999,41.5,-999,-999,28,-999,18,0,1,-999,-999,26,0,0,2,-999,-999,-999,-999,-999,-999,10.8,-999,-999,14,-999,14,-999,0,47,-999,22.1,0,9,52,-999,24.3,0,0,7,-999,20.8,0,0,45,-999,12.3,0,1,36,-999,18.5,0,-999,29,-999,20.1,0,0,47,-999,-999,-999,-999,28,-999,10.1,0,0,-999,-999,15.6,0,-999,-999,-999,15.3,0,0,8,-999,20.1,-999,0,1,-999,-999,-999,-999,68,-999,27.7,0,1,40,-999,28.6,0,1,50,-999,32.6,0,1,20,-999,23.3,0,0,-999,-999,-999,-999,-999,20,-999,22.2,0,1,29,-999,10.2,0,0,44,-999,19.7,0,2,-999,-999,9.9,-999,-999,76,-999,31.4,0,1,39,-999,-999,-999,-999,34,-999,21,-999,0,9,-999,13.2,0,1,27,-999,15.9,0,0,27,-999,10.6,0,1,40,-999,27.9,-999,0,20,-999,-999,-999,-999,72,-999,28.3,0,1,79,-999,21.3,0,1,39,-999,17.4,1.8,0,15,-999,24.1,0.1,0,12,-999,14.7,0,5,17,-999,12.6,0,4,35,-999,13.7,0,4,-999,-999,3.8,-999,-999,-999,-999,5.8,-999,-999,36,-999,9.2,0,0,52,-999,23,-999,0,39,-999,25.9,0,0,
7/29/2016 5:00:00 AM,37,-999,-999,-999,-999,29,-999,18.9,0,68,11,-999,-999,-999,-999,33,-999,22.1,0,2,39,-999,23.9,-999,24,51,-999,27.5,-999,13,-999,-999,21.7,0,42,-999,-999,25.3,-999,13.724,-999,-999,-999,-999,-999,49,-999,22.3,0,5,11,-999,-999,-999,-999,28,-999,17.8,-999,18,13,-999,10.2,1,17,48,-999,40.5,-999,-999,25,-999,16.9,0,11,-999,-999,25.6,0,1,1,-999,-999,-999,-999,-999,-999,11.7,-999,-999,5,-999,12,-999,7,44,-999,23.9,0,112,53,-999,24.5,0,4,7,-999,20.8,0,3,45,-999,12.2,0,3,36,-999,18.5,0,-999,29,-999,19.8,0,3,46,-999,-999,-999,-999,25,-999,9.3,0,16,-999,-999,14.4,0,-999,-999,-999,14.4,0,1,0,-999,20.2,-999,48.813,1,-999,-999,-999,-999,69,-999,27.7,0,69,36,-999,27.7,0,72,45,-999,32.4,0,71,13,-999,22.5,0,7,-999,-999,-999,-999,-999,20,-999,22.3,0.2,16,25,-999,9.3,0,39,44,-999,18.8,0,16,-999,-999,10.1,-999,-999,77,-999,30.9,0,43,34,-999,-999,-999,-999,31,-999,20.1,-999,20,13,-999,13.3,0,20,25,-999,15.3,0,38,22,-999,8.9,0,19,38,-999,26.8,-999,0,17,-999,-999,-999,-999,72,-999,28,0,19,71,-999,20.9,0,13,39,-999,17.1,0.1,2,14,-999,23.9,0,10,10,-999,14.8,0,128,18,-999,13.5,0,57,36,-999,15.4,0,88,-999,-999,3.3,-999,-999,-999,-999,4.8,-999,-999,36,-999,8.8,0,10,52,-999,22.9,-999,40,38,-999,26,0,8,
7/29/2016 6:00:00 AM,38,-999,-999,-999,-999,25,-999,19.2,0,175,17,-999,-999,-999,-999,33,-999,22.8,0,38,36,-999,23.9,-999,53,46,-999,26.4,-999,115,-999,-999,23,0,245,-999,-999,25.6,-999,137.835,-999,-999,-999,-999,-999,43,-999,21.7,0,114,12,-999,-999,-999,-999,25,-999,19.8,-999,134,10,-999,10.4,1.2,34,46,-999,40.8,-999,-999,21,-999,17.1,0,152,-999,-999,26.3,0,75,1,-999,-999,-999,-999,-999,-999,15,-999,-999,5,-999,11.8,-999,20,48,-999,26,0,172,49,-999,22.7,0,112,7,-999,20.7,0,22,42,-999,12.4,0.1,36,34,-999,18.6,0,-999,32,-999,19.9,0,23,43,-999,-999,-999,-999,21,-999,10.4,0,158,-999,-999,14.5,0,-999,-999,-999,14.5,0,34,5,-999,22.4,-999,146.44,8,-999,-999,-999,-999,74,-999,29.7,0,248,39,-999,28,0,254,47,-999,32.9,0,262,7,-999,22.8,0,30,-999,-999,-999,-999,-999,19,-999,22.7,0,96,26,-999,11.9,0,225,43,-999,22.2,0,61,-999,-999,13.7,-999,-999,71,-999,32.5,0,274,30,-999,-999,-999,-999,32,-999,21.5,-999,200,15,-999,17.1,0,176,26,-999,17.9,0,204,30,-999,11.3,0,183,39,-999,26.9,-999,41.84,15,-999,-999,-999,-999,70,-999,29.1,0,160,62,-999,21.9,0,26,38,-999,16.9,0.1,26,14,-999,24.1,0,47,15,-999,15.6,0,223,15,-999,16,0,230,39,-999,17.3,0,247,-999,-999,8.1,-999,-999,-999,-999,7.4,-999,-999,31,-999,10.1,0,43,49,-999,23.3,-999,211,35,-999,26.7,0,103,
