Year,Park Name,temp_avg,precip_sum,visibility,uvindex,severerisk
2019,Acadia,45.19945205479452,53.799,8.826301369863014,5.175342465753425,
2019,Arches,53.70493150684931,8.167,9.647397260273973,7.3342465753424655,
2019,Badlands,44.15534246575343,22.685,9.052054794520547,6.2164383561643834,
2019,Big Bend,68.15972602739726,10.691,,8.252054794520548,
2019,Biscayne,77.48931506849314,51.339999999999996,9.75013698630137,5.435616438356164,
2019,Black Canyon Of The Gunnison,42.418082191780826,0.907,9.659178082191781,7.210958904109589,
2019,Bryce Canyon,40.464109589041094,14.167,9.246849315068493,7.208219178082191,
2019,Canyonlands,53.95780821917808,8.173,9.696438356164384,7.328767123287672,
2019,Capitol Reef,50.38657534246575,10.48,9.697586206896553,7.098630136986301,
2020,Acadia,47.380874316939895,36.568,8.73688524590164,5.811475409836065,
2020,Arches,55.17732240437159,3.106,9.720491803278689,7.412568306010929,
2020,Badlands,48.83387978142077,49.8,9.502732240437158,6.672131147540983,
2020,Big Bend,69.1311475409836,10.346,,8.442622950819672,
2020,Biscayne,77.74016393442623,71.673,9.671311475409837,7.3743169398907105,
2020,Black Canyon Of The Gunnison,44.9068306010929,0.56,9.655191256830602,7.4289617486338795,
2020,Bryce Canyon,43.229234972677595,4.844,9.669945355191258,7.48087431693989,
2020,Canyonlands,54.88961748633879,3.1069999999999998,9.745628415300546,7.6256830601092895,
2020,Capitol Reef,52.78251366120219,4.08,9.740213523131672,7.1502732240437155,
2021,Acadia,47.881917808219185,37.126,9.064383561643835,5.668493150684932,
2021,Arches,55.74739726027397,7.588,9.79095890410959,7.383561643835616,
2021,Badlands,49.39013698630137,27.293,9.421917808219177,6.523287671232877,
2021,Big Bend,68.54027397260275,9.683,,8.487671232876712,
2021,Biscayne,77.04273972602739,48.812,9.698356164383561,7.071232876712329,
2021,Black Canyon Of The Gunnison,44.92821917808219,16.995,9.729315068493152,7.323287671232877,
2021,Bryce Canyon,43.49917808219178,11.084,9.537260273972603,7.2246575342465755,
2021,Canyonlands,55.66438356164384,7.577,9.819452054794521,7.583561643835616,
2021,Capitol Reef,52.70767123287671,9.297,9.850000000000001,7.2027397260273975,
2022,Acadia,47.76246575342466,20.951999999999998,8.713150684931508,5.67945205479452,11.530898876404494
2022,Arches,54.80876712328767,6.6290000000000004,9.866849315068494,7.410958904109589,11.418539325842696
2022,Badlands,47.092602739726026,14.357,9.485479452054795,6.523287671232877,16.72752808988764
2022,Big Bend,68.37205479452055,4.583,34.88005617977528,8.567123287671233,18.117977528089888
2022,Biscayne,77.20657534246575,55.342,9.736438356164385,7.454794520547945,65.19662921348315
2022,Black Canyon Of The Gunnison,43.5013698630137,18.237,10.319178082191781,7.4301369863013695,11.292134831460674
2022,Bryce Canyon,42.60931506849315,8.171,9.719178082191782,7.328767123287672,11.882022471910112
2022,Canyonlands,54.80191780821918,6.649,9.851232876712329,7.567123287671233,10.786516853932584
2022,Capitol Reef,52.04109589041096,2.723,9.961369863013699,7.394520547945206,10.898876404494382
2023,Acadia,47.94931506849315,38.426,8.593698630136988,5.353424657534247,10.383561643835616
2023,Arches,54.7841095890411,5.287,9.822739726027399,7.531506849315068,10.0
2023,Badlands,47.86493150684932,17.197,9.30986301369863,6.394520547945206,13.32876712328767
2023,Big Bend,69.9276712328767,28.064999999999998,11.016986301369862,8.263013698630138,14.753424657534246
2023,Biscayne,77.74136986301369,57.453,9.682465753424657,7.728767123287671,41.73972602739726
2023,Black Canyon Of The Gunnison,43.2613698630137,16.527,9.712602739726027,7.295890410958904,10.0
2023,Bryce Canyon,40.08054794520548,10.887,9.403835616438357,7.156164383561644,10.0
2023,Canyonlands,54.534246575342465,5.29,9.834246575342465,7.638356164383562,10.0
2023,Capitol Reef,50.7213698630137,15.374,9.83972602739726,7.646575342465753,10.0
2010,Carlsbad Caverns,61.42520547945206,8.299,9.612054794520548,8.194520547945206,
2010,Channel Islands,58.10082191780822,20.421,8.678630136986301,7.761643835616439,
2010,Congaree,62.518904109589045,46.65,9.285205479452054,7.2,
2010,Crater Lake,44.39260273972602,27.585,,6.402739726027397,
2010,Cuyahoga Valley,52.15671232876713,21.011,8.615616438356163,6.186301369863013,
2010,Death Valley,76.96739726027397,0.04,,7.906849315068493,
2010,Denali,19.531232876712327,71.723,22.665916398713826,3.3095890410958906,
2010,Dry Tortugas,75.65780821917808,45.172,,7.227397260273973,
2010,Everglades,73.8317808219178,38.861000000000004,9.674520547945207,7.441095890410959,
2011,Carlsbad Caverns,63.991232876712324,3.7279999999999998,9.413150684931507,8.375342465753425,
2011,Channel Islands,58.162739726027404,14.221,8.792876712328768,7.928767123287671,
2011,Congaree,64.3158904109589,38.824,9.15972602739726,7.123287671232877,
2011,Crater Lake,43.21890410958904,22.608,,6.627397260273972,
2011,Cuyahoga Valley,51.88986301369863,50.354,8.582465753424657,5.8712328767123285,
2011,Death Valley,76.7427397260274,0.0,,8.008219178082191,
2011,Denali,16.76109589041096,74.578,22.63665480427046,3.5232876712328767,
2011,Dry Tortugas,77.94219178082191,48.998,,7.397260273972603,
2011,Everglades,75.86191780821918,50.606,9.628767123287671,7.394520547945206,
2012,Carlsbad Caverns,63.911475409836065,9.481,9.491256830601094,8.12568306010929,
2012,Channel Islands,58.607650273224046,10.399,8.772131147540984,7.901639344262295,
2012,Congaree,64.55573770491803,41.909,9.171311475409837,6.920765027322404,
2012,Crater Lake,45.18469945355191,30.999,,6.5,
2012,Cuyahoga Valley,53.715300546448084,34.694,9.000819672131149,6.243169398907104,
2012,Death Valley,79.38142076502731,0.0,,7.983606557377049,
2012,Denali,15.109562841530055,79.055,21.713366336633662,3.3469945355191255,
2012,Dry Tortugas,79.24726775956285,63.142,,7.090163934426229,
2012,Everglades,75.34726775956284,72.373,12.417486338797815,7.0710382513661205,
2013,Carlsbad Caverns,61.85452054794521,12.072000000000001,9.218082191780821,8.10958904109589,
2013,Channel Islands,58.90520547945206,3.87,8.777260273972603,7.997260273972603,
2013,Congaree,62.82082191780822,51.736,9.732876712328768,6.863013698630137,
2013,Crater Lake,44.93232876712329,15.66,,6.863013698630137,
2013,Cuyahoga Valley,50.30027397260274,37.107,8.89150684931507,5.942465753424657,
2013,Death Valley,78.57561643835616,0.0,,7.994520547945205,
2013,Denali,17.531232876712327,78.564,16.562343096234308,3.4164383561643836,
2013,Dry Tortugas,79.45972602739725,75.428,,7.076712328767123,
2013,Everglades,76.15123287671233,52.618,9.685205479452055,6.96986301369863,
2014,Carlsbad Caverns,62.35068493150685,7.997,9.238082191780823,8.002739726027396,
2014,Channel Islands,61.90054794520548,9.925,9.064931506849314,7.863013698630137,
2014,Congaree,62.479726027397255,44.53,9.189315068493151,6.846575342465753,
2014,Crater Lake,47.72547945205479,31.756,,6.586301369863014,
2014,Cuyahoga Valley,49.05452054794521,30.914,8.897808219178081,6.1506849315068495,
2014,Death Valley,80.07424657534246,0.0,,7.936986301369863,
2014,Denali,20.03945205479452,72.519,19.9968,3.367123287671233,
2014,Dry Tortugas,78.60493150684931,55.422,,7.090410958904109,
2014,Everglades,76.00493150684932,49.698,9.645479452054794,7.024657534246575,
2015,Carlsbad Caverns,61.87890410958904,14.902000000000001,9.244657534246576,7.947945205479452,
2015,Channel Islands,62.22684931506849,4.16,9.118630136986301,7.854794520547945,
2015,Congaree,64.99808219178082,62.382,9.101643835616438,6.789041095890411,
2015,Crater Lake,47.92219178082191,29.657,,6.6657534246575345,
2015,Cuyahoga Valley,52.06356164383562,32.948,9.01041095890411,6.117808219178082,
2015,Death Valley,79.5104109589041,0.0,,7.8493150684931505,
2015,Denali,22.47013698630137,78.548,17.026639344262296,3.372602739726027,
2015,Dry Tortugas,79.35369863013699,43.289,,7.153424657534247,
2015,Everglades,77.45068493150686,55.245,9.650136986301371,6.983561643835617,
2016,Carlsbad Caverns,62.778961748633876,12.046,9.588524590163935,7.969945355191257,
2016,Channel Islands,60.74863387978142,12.688,8.969672131147542,7.882513661202186,
2016,Congaree,64.79016393442623,47.839,9.282513661202186,7.117486338797814,
2016,Crater Lake,45.36010928961748,35.038,,6.573770491803279,
2016,Cuyahoga Valley,54.50601092896175,26.572,9.212295081967213,6.23224043715847,
2016,Death Valley,79.48907103825137,0.0,,7.920765027322404,
2016,Denali,32.243169398907106,81.761,16.810729613733905,3.2131147540983607,
2016,Dry Tortugas,80.00245901639344,35.292,,6.844262295081967,
2016,Everglades,76.4035519125683,61.515,9.668306010928962,6.775956284153006,
2017,Carlsbad Caverns,63.96767123287671,11.517,9.543561643835616,8.016438356164384,
2017,Channel Islands,60.40383561643836,17.23,8.715068493150685,7.879452054794521,
2017,Congaree,65.33287671232877,44.069,9.377260273972604,7.073972602739726,
2017,Crater Lake,45.35589041095891,33.58,,6.493150684931507,
2017,Cuyahoga Valley,53.933150684931505,28.536,9.123287671232877,6.005479452054795,
2017,Death Valley,80.00465753424658,0.0,,7.994520547945205,
2017,Denali,30.066027397260275,81.968,16.280172413793103,3.2739726027397262,
2017,Dry Tortugas,78.36602739726027,0.9500000000000001,,7.3561643835616435,
2017,Everglades,76.9709589041096,49.849,9.643287671232876,7.317808219178082,
2018,Carlsbad Caverns,62.98465753424658,9.644,9.548493150684932,8.169863013698631,
2018,Channel Islands,60.261917808219174,8.9,8.938630136986301,8.008219178082191,
2018,Congaree,64.42547945205479,52.923,9.298082191780823,6.191780821917808,
2018,Crater Lake,46.16438356164384,23.905,,6.632876712328767,
2018,Cuyahoga Valley,52.31972602739726,34.476,9.027123287671234,5.4,
2018,Death Valley,80.19808219178081,0.0,,8.082191780821917,
2018,Denali,30.715890410958902,88.287,14.183333333333332,3.3698630136986303,
2018,Dry Tortugas,77.7723287671233,1.162,,7.043835616438356,
2018,Everglades,76.46273972602741,55.955,9.756438356164383,7.073972602739726,
2019,Carlsbad Caverns,62.61780821917808,5.492,9.565753424657535,8.213698630136987,
2019,Channel Islands,59.12054794520548,20.211,8.946027397260275,7.46027397260274,
2019,Congaree,65.42356164383561,46.997,9.24082191780822,6.167123287671233,
2019,Crater Lake,45.00575342465753,30.071,,6.605479452054794,
2019,Cuyahoga Valley,52.5117808219178,28.87,9.073972602739726,5.512328767123288,
2019,Death Valley,77.22575342465754,0.0,,7.8712328767123285,
2019,Denali,32.50219178082192,88.57300000000001,13.516182572614108,3.643835616438356,
2019,Dry Tortugas,79.17561643835616,1.752,12.4,7.167123287671233,
2019,Everglades,77.27972602739726,51.954,9.735068493150685,7.076712328767123,
2020,Carlsbad Caverns,63.564207650273225,3.96,9.477322404371584,8.256830601092895,
2020,Channel Islands,59.564207650273225,7.568,8.731693989071038,7.251366120218579,
2020,Congaree,64.9448087431694,54.003,9.293715846994536,6.084699453551913,
2020,Crater Lake,46.43825136612022,26.537,,6.724043715846994,
2020,Cuyahoga Valley,53.767486338797816,33.316,9.158743169398907,5.401639344262295,
2020,Death Valley,79.39890710382514,0.251,,8.057377049180328,
2020,Denali,27.722677595628415,80.934,16.7,3.2158469945355193,
2020,Dry Tortugas,79.60027322404372,49.521,,6.871584699453552,
2020,Everglades,77.54371584699453,67.027,9.631693989071039,7.1775956284153,
2021,Carlsbad Caverns,62.69753424657534,11.793,9.346575342465753,8.101369863013698,
2021,Channel Islands,58.60328767123288,12.751,8.616986301369863,7.863013698630137,
2021,Congaree,63.91068493150685,43.122,9.188767123287672,6.4082191780821915,
2021,Crater Lake,46.96027397260274,23.553,,6.668493150684932,
2021,Cuyahoga Valley,54.37835616438356,29.105,9.158630136986302,5.594520547945206,
2021,Death Valley,78.22657534246575,0.8039999999999999,,7.956164383561644,
2021,Denali,26.854794520547944,73.289,16.766666666666666,3.778082191780822,
2021,Dry Tortugas,80.29671232876711,36.306,,7.238356164383561,
2021,Everglades,76.91945205479452,48.535,9.675616438356164,7.473972602739726,
2022,Carlsbad Caverns,62.60493150684931,8.167,9.383287671232877,8.213698630136987,17.780898876404493
2022,Channel Islands,59.620821917808215,7.314,8.801369863013699,8.150684931506849,10.196629213483146
2022,Congaree,64.08739726027397,39.574,9.358630136986301,6.2027397260273975,30.74438202247191
2022,Crater Lake,42.60383561643835,72.834,18.489606741573034,6.6219178082191785,12.514044943820224
2022,Cuyahoga Valley,52.83643835616438,28.853,9.013424657534246,5.641095890410959,16.151685393258425
2022,Death Valley,79.68219178082192,1.497,44.37949438202247,8.032876712328767,11.095505617977528
2022,Denali,28.645753424657535,40.879,8.953424657534246,4.243835616438356,10.0
2022,Dry Tortugas,78.11808219178081,48.435,12.422752808988765,8.419178082191781,55.73033707865169
2022,Everglades,76.9145205479452,58.203,9.747945205479452,7.50958904109589,60.81460674157304
2023,Carlsbad Caverns,64.80493150684931,5.386,9.330410958904109,8.150684931506849,12.246575342465754
2023,Channel Islands,59.42794520547945,22.356,8.692876712328767,7.515068493150685,10.10958904109589
2023,Congaree,64.45589041095892,46.215,9.352602739726029,6.03013698630137,18.013698630136986
2023,Crater Lake,38.89835616438356,273.419,8.027123287671234,6.347945205479452,10.520547945205479
2023,Cuyahoga Valley,53.84876712328767,29.685,9.003287671232876,5.747945205479452,12.068493150684931
2023,Death Valley,77.55945205479452,4.736,10.196164383561644,7.912328767123288,10.0
2023,Denali,27.96054794520548,34.921,8.365479452054794,3.2273972602739724,10.0
2023,Dry Tortugas,79.56246575342466,74.875,9.944109589041096,7.610958904109589,43.49315068493151
2023,Everglades,77.36191780821918,56.87,9.656712328767124,7.465753424657534,36.0
2010,Gates Of The Arctic,17.27780821917808,26.128999999999998,8.279005524861878,2.893150684931507,
2010,Gateway Arch,55.94849315068493,36.643,8.962191780821918,6.589041095890411,
2010,Glacier Bay,43.36931506849315,0.713,9.153150684931507,3.073972602739726,
2010,Glacier,41.42958904109589,12.004,8.955616438356165,5.52054794520548,
2010,Grand Canyon,46.338630136986296,10.383000000000001,9.45068493150685,7.742465753424658,
2010,Grand Teton,37.21260273972603,6.721,8.996438356164385,6.627397260273972,
2010,Great Basin,47.6682191780822,7.027,9.523287671232877,7.512328767123288,
2010,Great Sand Dunes,43.018630136986296,3.243,9.53013698630137,7.726027397260274,
2010,Great Smoky Mountains,56.09315068493151,31.51,8.517260273972603,7.087671232876712,
2011,Gates Of The Arctic,17.754520547945205,18.676000000000002,8.361559888579388,2.9315068493150687,
2011,Gateway Arch,56.89013698630137,43.172,9.063013698630137,6.567123287671233,
2011,Glacier Bay,41.9158904109589,4.898,9.324383561643836,3.1013698630136988,
2011,Glacier,40.403561643835616,12.468,9.239118457300275,5.608219178082192,
2011,Grand Canyon,46.065205479452054,13.332,9.612328767123287,7.961643835616439,
2011,Grand Teton,36.74246575342466,6.541,9.105479452054794,6.693150684931507,
2011,Great Basin,47.03397260273973,12.768,9.695616438356165,7.50958904109589,
2011,Great Sand Dunes,42.726301369863016,4.385,9.657808219178081,7.778082191780822,
2011,Great Smoky Mountains,57.68520547945205,40.624,8.611780821917808,7.038356164383561,
2012,Gates Of The Arctic,14.718579234972678,0.068,8.221857923497268,2.860655737704918,
2012,Gateway Arch,59.54945355191256,33.475,9.386065573770493,6.825136612021858,
2012,Glacier Bay,41.543169398907104,12.795,9.338268156424581,2.8469945355191255,
2012,Glacier,42.34699453551912,10.932,9.329863013698631,5.598360655737705,
2012,Grand Canyon,47.62650273224043,7.974,9.66448087431694,7.860655737704918,
2012,Grand Teton,40.326502732240435,7.429,9.094535519125683,6.759562841530054,
2012,Great Basin,50.50901639344262,11.914,9.722677595628415,7.540983606557377,
2012,Great Sand Dunes,43.88333333333333,5.24,9.699453551912569,7.795081967213115,
2012,Great Smoky Mountains,58.03688524590164,39.998,8.680054644808743,6.907103825136612,
2013,Gates Of The Arctic,16.852602739726027,3.616,8.104923076923077,2.9424657534246577,
2013,Gateway Arch,54.94821917808219,39.330999999999996,9.239452054794521,6.586301369863014,
2013,Glacier Bay,42.714520547945206,19.182,9.028169014084508,3.191780821917808,
2013,Glacier,42.21534246575342,11.64,9.191780821917808,5.5917808219178085,
2013,Grand Canyon,46.123561643835615,12.411,9.669315068493152,7.838356164383562,
2013,Grand Teton,37.702739726027396,6.506,9.22054794520548,6.69041095890411,
2013,Great Basin,47.602739726027394,7.893,9.714520547945206,7.457534246575342,
2013,Great Sand Dunes,39.744109589041095,8.458,9.403835616438357,7.7095890410958905,
2013,Great Smoky Mountains,55.58027397260274,42.86,8.566027397260275,6.726027397260274,
2014,Gates Of The Arctic,20.197534246575344,5.316,8.439828080229226,2.8164383561643835,
2014,Gateway Arch,54.5358904109589,39.512,9.180000000000001,6.550684931506849,
2014,Glacier Bay,43.54246575342466,83.464,9.11198738170347,3.1671232876712327,
2014,Glacier,41.14356164383562,14.308,8.976712328767123,5.5479452054794525,
2014,Grand Canyon,48.22054794520548,7.95,9.646575342465754,7.791780821917809,
2014,Grand Teton,38.850136986301365,13.03,11.40082191780822,6.632876712328767,
2014,Great Basin,50.39369863013699,8.598,9.778630136986303,7.463013698630137,
2014,Great Sand Dunes,42.76438356164383,4.75,9.596438356164384,7.632876712328767,
2014,Great Smoky Mountains,55.05726027397261,39.597,8.835342465753424,6.96986301369863,
2015,Gates Of The Arctic,19.853972602739727,2.467,8.047262247838617,2.863013698630137,
2015,Gateway Arch,57.74684931506849,54.894,9.172602739726027,6.372602739726028,
2015,Glacier Bay,44.029315068493155,40.121,9.285082872928177,3.115068493150685,
2015,Glacier,44.304931506849314,8.428,8.981643835616438,5.684931506849315,
2015,Grand Canyon,48.201369863013696,18.331,9.59917808219178,7.69041095890411,
2015,Grand Teton,39.98931506849315,17.548000000000002,9.244657534246576,6.526027397260274,
2015,Great Basin,50.66712328767123,9.828,9.698626373626373,7.213698630136986,
2015,Great Sand Dunes,43.86904109589041,9.532,9.55041095890411,7.495890410958904,
2015,Great Smoky Mountains,57.59424657534247,43.919,8.819178082191781,6.734246575342466,
2016,Gates Of The Arctic,20.526775956284155,5.284,8.373926380368099,3.0163934426229506,
2016,Gateway Arch,59.058196721311475,39.133,9.343169398907104,6.379781420765028,
2016,Glacier Bay,44.06284153005465,49.944,9.426111111111112,3.128415300546448,
2016,Glacier,43.715027322404374,21.833000000000002,9.13688524590164,5.565573770491803,
2016,Grand Canyon,49.26475409836066,15.223,9.588251366120218,7.7650273224043715,
2016,Grand Teton,39.85245901639344,16.682,9.320218579234973,6.756830601092896,
2016,Great Basin,50.30792349726776,10.142,9.635068493150685,7.448087431693989,
2016,Great Sand Dunes,43.168306010928966,6.892,9.57896174863388,7.672131147540983,
2016,Great Smoky Mountains,59.50136612021858,34.574,9.06584699453552,7.226775956284153,
2017,Gates Of The Arctic,20.42821917808219,7.169,8.206629834254144,2.8684931506849316,
2017,Gateway Arch,59.40821917808219,30.527,9.431780821917808,6.673972602739726,
2017,Glacier Bay,41.84301369863014,48.441,9.238950276243093,3.186301369863014,
2017,Glacier,41.51424657534247,10.044,8.627945205479453,5.53972602739726,
2017,Grand Canyon,49.04027397260274,11.637,9.536712328767123,7.8191780821917805,
2017,Grand Teton,39.45753424657534,14.123,9.293150684931506,6.542465753424658,
2017,Great Basin,50.352876712328765,10.639,9.724571428571428,7.517808219178082,
2017,Great Sand Dunes,44.67972602739726,9.397,9.637808219178083,7.734246575342466,
2017,Great Smoky Mountains,59.20767123287671,35.784,8.990136986301371,6.989041095890411,
2018,Gates Of The Arctic,20.403013698630136,10.792,8.338781163434904,3.0657534246575344,
2018,Gateway Arch,56.5868493150685,51.419000000000004,9.21013698630137,5.780821917808219,
2018,Glacier Bay,43.285753424657536,39.114000000000004,9.21150684931507,3.0767123287671234,
2018,Glacier,41.200273972602744,8.573,8.788767123287672,4.4,
2018,Grand Canyon,48.72547945205479,11.531,9.52986301369863,7.504109589041096,
2018,Grand Teton,39.16027397260274,14.29,9.275342465753425,6.301369863013699,
2018,Great Basin,49.984931506849314,7.541,9.754647887323944,4.073972602739726,
2018,Great Sand Dunes,44.68383561643836,3.98,9.704931506849315,7.673972602739726,
2018,Great Smoky Mountains,58.3158904109589,54.415,8.92,5.747945205479452,
2019,Gates Of The Arctic,20.84054794520548,10.856,8.80415335463259,3.032876712328767,
2019,Gateway Arch,56.172876712328765,48.064,9.273972602739725,5.873972602739726,
2019,Glacier Bay,44.23945205479452,42.247,9.22027397260274,3.5506849315068494,
2019,Glacier,39.59890410958904,9.922,8.995890410958904,4.46027397260274,
2019,Grand Canyon,46.65917808219178,15.722,9.495068493150686,7.282191780821917,
2019,Grand Teton,36.93150684931507,15.055,9.191506849315068,6.2465753424657535,
2019,Great Basin,47.28493150684932,13.829,9.656160458452723,5.383561643835616,
2019,Great Sand Dunes,41.148493150684935,7.044,9.55041095890411,7.46027397260274,
2019,Great Smoky Mountains,59.42465753424658,47.403,9.008219178082191,6.123287671232877,
2020,Gates Of The Arctic,16.89945355191257,9.695,8.093602693602694,3.0245901639344264,
2020,Gateway Arch,56.67732240437159,47.801,9.2775956284153,5.882513661202186,
2020,Glacier Bay,42.6051912568306,51.606,9.113387978142077,3.4371584699453552,
2020,Glacier,42.284699453551916,11.554,9.036438356164384,4.617486338797814,
2020,Grand Canyon,48.35737704918033,5.914,9.743715846994537,7.7650273224043715,
2020,Grand Teton,38.200819672131146,13.614,9.11639344262295,6.437158469945355,
2020,Great Basin,50.7327868852459,5.363,9.743989071038252,7.975409836065574,
2020,Great Sand Dunes,44.074043715847,5.197,9.643715846994535,7.7103825136612025,
2020,Great Smoky Mountains,57.90901639344263,47.514,8.845628415300547,5.9316939890710385,
